user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label,activity_drop_ratio,freq_norm,mon_norm,purchase_session_ratio,recency_weight,monetary_trend
552022460,0,16,1,171.18,1,0.0,Total Churn,0.5,0.14285714285714285,0.03327779905403803,1.0,0.5866462195100318,-1.0
552022859,0,23,1,48.52,1,0.0,Total Churn,0.5,0.14285714285714285,0.00943240337715811,1.0,0.46455902036091146,-1.0
552026908,0,13,1,1034.6,3,0.0,Total Churn,0.5,0.14285714285714285,0.2011287002062609,1.0,0.6483443410015097,-1.0
552029429,0,12,1,358.51,0,0.0,Total Churn,0.5,0.14285714285714285,0.06969519651164373,1.0,0.6703200460356393,-1.0
552029608,0,25,1,123.53,1,0.0,Total Churn,0.5,0.14285714285714285,0.02401452574567892,1.0,0.4345982085070782,-1.0
552031592,0,23,1,223.69,1,0.0,Total Churn,0.5,0.14285714285714285,0.04348586791913638,1.0,0.46455902036091146,-1.0
552032483,0,13,1,434.76,0,0.0,Total Churn,0.5,0.14285714285714285,0.08451837782879759,1.0,0.6483443410015097,-1.0
552033930,0,3,1,342.09,0,0.0,Total Churn,0.5,0.14285714285714285,0.06650310946603498,1.0,0.9048374180359595,-1.0
552035907,0,4,1,1480.33,3,0.0,Total Churn,0.5,0.14285714285714285,0.28777967212094935,1.0,0.8751733190429475,-1.0
552038066,0,27,1,274.11,1,0.0,Total Churn,0.5,0.14285714285714285,0.05328763581436128,1.0,0.4065696597405991,-1.0
